id,facebook_id,page_name,page_type
6395,185323631626562,Emanuele Cozzolino Cittadino Portavoce M5S Camera Deputati,politician
6396,292744507509060,Karen McCrimmon,politician
6399,124390631098702,Meka Whaitiri MP,politician
6402,1519237084957013,Martin Rabanus,politician
6406,129225207138655,Luciana León Romero,politician
6413,475575672523132,Terry Reintke,politician
6417,615544458529162,Eamon Ryan,politician
6420,113138195384719,Nestor Grindetti,politician
6424,365320250345879,林昶佐 Freddy Lim,politician
6427,431308916919365,Luke Howarth,politician
6428,378094925597089,Christian Jacob,politician
6429,290721534331298,Anna Ascani,politician
6434,534865589914032,林卓廷 LAM CHEUK TING,politician
6438,1696265500641734,Simon Millman MLA,politician
6440,378338018871752,Gustavo Tutuca,politician
6448,510928369043924,Richard Graham,politician
6455,115028251920872,זהבה גלאון Zehava Galon,politician
6456,339058510313,Terry Branstad,politician
6462,782367695212454,David B. Hanson,politician
6464,183293561752066,Roberto Giachetti,politician
6466,673032722795015,Kerstin Westphal,politician
6474,352279091525380,Lisa Chesters MP,politician
6477,940715642686555,Carles Puigdemont i Casamajó,politician
6479,104754869652010,Antonio Bonfatti,politician
6480,53473457928,Richard Harrington,politician
6483,423677884320318,Kamal Thapa,politician
6491,539690296167013,Dr Christian Rowan MP,politician
6493,497928140245611,Carlos Menchaca,politician
6494,376192639191660,Manohar Lal,politician
6495,120658594712185,Erminia Mazzoni | Pagina,politician
6500,1458487477750407,Gerhard Waschler,politician
6502,191335640943251,Clive Lewis MP,politician
6503,1636440659937941,Ken McDonald,politician
6509,751965871557286,James Aaron Ellul,politician
6514,720477027977910,Steve Double MP,politician
6515,462669013928631,Jacky Rosen for Nevada,politician
6520,934482966563520,John McNally MP,politician
6522,131953483598551,"Dr. Renate Sommer, MdEP",politician
6523,1395881230682843,Luděk Niedermayer,politician
6528,324388897573605,José Núñez-Melo,politician
6533,33510214383,Pia Kjærsgaard,politician
6539,1435334113381119,Edoardo Fanucci,politician
6542,127399223970566,Peter Pilz,politician
6546,190264547756813,Thomas Jensen,politician
6548,109834829122325,Małgorzata Sadurska,politician
6550,26089638685,Alexandre Boulerice NPD Rosemont - La Petite-Patrie,politician
6555,676957922347830,Dietmar Woidke,politician
6556,569247036427063,Enza Blundo,politician
6557,389464081230676,איתן ברושי - Eytan Broshi,politician
6563,316748215110471,Melissa Agard Sargent,politician
6566,1090447984299150,Chiara Appendino,politician
6567,186902431388373,Homero Niño de Rivera,politician
6572,248171878566758,Scott Sanford,politician
6576,121115018256872,Andreas Stoch,politician
6578,284294775065460,Konstantinos Kyranakis,politician
6580,376587872390008,Joan Crockatt,politician
6585,141015722773374,Angelika Winzig,politician
6594,24413227922,Kamala Harris,politician
6603,482689928481708,Steven Ciobo MP,politician
6619,182640761916382,Rovana Plumb,politician
6621,344226585660387,Michael Hart MP,politician
6629,149886965206024,Brenda Pogge,politician
6631,1470980403159554,Amanda Milling MP,politician
6632,33291590325,Federico Pinedo,politician
6634,159677287386135,Dave Van Kesteren MP Chatham-Kent Leamington,politician
6638,151626539526,Pakistan Tehreek-e-Insaf,politician
6639,886887968099366,Anniken Hauglie,politician
6641,47988900728,Elvira Drobinski-Weiß,politician
6643,8333904948,Simón Gaviria Muñoz,politician
6644,345554375625789,Sabine Woelfle,politician
6646,167781826574177,"David Anderson, Cypress Hills - Grasslands",politician
6650,215826952178771,Sebastian Roloff,politician
6651,109456055749719,Erwin Sellering,politician
6653,240637459319900,Kristian Jensen,politician
6658,162843287205735,Rasmus Jarlov,politician
6664,290545717759107,Barbara Nowacka,politician
6675,343284885796720,Jörg Geibert,politician
6681,605740126129335,Suzy Davies AM/AC,politician
6688,51638783172,Μανώλης Κεφαλογιάννης / Manolis Kefalogiannis,politician
6691,136387873164491,Csárdi Antal,politician
6694,586776594697429,João Campos,politician
6695,193106504107349,Sergio Lo Giudice,politician
6697,992940494114012,Maren Jasper-Winter,politician
6699,329361343859944,Jean-Patrick Gille,politician
6700,296367312109,State Senator Sal DiDomenico,politician
6702,1475614825991407,Claudia Schmidt,politician
6709,566642400120066,Silvana Covatti,politician
6710,448067428633859,Osvaldo Reis,politician
6714,380331932142860,Bill Casey,politician
6725,145992078937379,Rebecca Harms,politician
6736,620464327970113,Christian Haase,politician
6738,517248138300740,Dr. Sabine Sütterlin-Waack,politician
6739,110521278969740,Anurag Thakur,politician
6749,491572037569892,Andreas Jung,politician
6751,89558568296,Laura Montero,politician
6752,195896297278825,Pinheiro Senador,politician
6759,109041545792892,Fernando Pino Solanas,politician
6761,1007871102569854,Gabi Rolland,politician
6764,440809762672002,Anthony Byrne,politician
6781,296261957143986,Federica Dieni,politician
6791,57718951374,Jorge Macri,politician
6792,1266420276809167,Vicky Ford MP,politician
6795,183896161734098,Tony Ryall,politician
6799,64681758178,Nicole Maisch,politician
6801,722625777782250,Joachim Brudziński,politician
6803,304515329969647,Thangam Debbonaire MP for Bristol West,politician
6804,364042537032048,Senador Paulo Paim,politician
6812,881166291914255,Claus Schmiedel,politician
6818,54497594909,Tobias Hans,politician
6820,366816623349282,Wanda Soler (Oficial),politician
6822,126344860749361,"Peter Crisp, MLA Member for Mildura",politician
6823,159541697531443,Mark Ryan MP,politician
6824,1507494585978427,Giles Watling MP,politician
6825,693499534003775,Michał Boni,politician
6830,140188405326,Sirpa Pietikäinen,politician
6833,886540661444183,Patrick Rohmann,politician
6834,223543244377689,Alain Rayes,politician
6835,1384867925069071,Iván Duque,politician
6838,6227578465,Jay Inslee,politician
6839,634691876703843,Daniel Günther,politician
6845,240629776141934,Mary Wooldridge MP in Eltham,politician
6848,165344071283,Neil Parish,politician
6852,616127101832469,Nick Whalen,politician
6862,343629135695512,House DFL Leader Melissa Hortman,politician
6865,516782058376475,Alois Rainer,politician
6867,116716651695782,Silvio Berlusconi,politician
6868,214703445397159,Fernando Bezerra Coelho,politician
6870,267899856703147,Assoc Prof Muhammad Faishal Ibrahim,politician
6886,598509043535600,David Lametti - LaSalle Émard Verdun,politician
6887,433042703535858,Prasad Panda,politician
6888,198100480315124,Jose Juan Espinosa,politician
6892,136344939876101,Gleisi Hoffmann,politician
6895,367980806622995,Bruna Furlan Deputada Federal,politician
6897,82941398805,Izaskun Bilbao Barandica,politician
6898,69490331421,Anna Maria Corazza Bildt,politician
6899,1591430144413480,Yves Robillard,politician
6904,615832768499515,Marco Affronte,politician
6906,1698700087037237,Alexander Throm,politician
6908,122604011147079,Brad Schneider,politician
6912,469955153055569,Waguinho,politician
6914,248221178548054,Kate Ellis MP,politician
6922,1404892403158900,"Ramesh Sangha, MP",politician
6923,566381323386617,黃國書,politician
6925,111086375570751,Senator Rachel Siewert,politician
6929,284670818275207,Dr. Günther Bergmann,politician
6931,195583137238924,Robert Poëti,politician
6933,443342095798161,Emma Husar MP,politician
6939,359491867555824,Irajá Abreu,politician
6940,1916219315277733,Michael McCormack MP,politician
6942,148479745216425,Bryan May,politician
6946,179735875375024,"Geoff Lee - MP, Seat of Parramatta",politician
6948,321483201335221,Steve Kulik,politician
6956,1430720007000014,Poto Williams,politician
6964,162093607178215,Steve Barclay,politician
6972,434877769928707,Jerry Tardieu,politician
6973,207410879287301,Dr Maliki Osman,politician
6975,90952323082,Baltazar Hinojosa,politician
6979,770135879667732,Congressman John Kline,politician
6982,52359680024,Luis Vega Ramos,politician
6990,1034472783282382,Councilman Jeremy Whittaker,politician
6991,790867800969265,John Nater,politician
6996,1406501632954436,Wim Van de Camp,politician
6999,430666300346442,Alessia Petraglia,politician
7006,723551841046614,Mike Wood MP,politician
7013,523450094407778,Marek Ženíšek,politician
7018,268166203199602,Hector Gutierrez de la Garza,politician
7030,304804246293869,Givaldo Carimbão,politician
7032,99030159508,"Gero Storjohann, MdB",politician
7035,698749793489056,Ed Gillespie,politician
7039,230625005732,Tanya CHAN 陳淑莊,politician
7044,285255228477617,Marama Davidson MP,politician
7049,457480214329376,Arturo Scotto,politician
7050,961447807242438,"Scott Reid, MP",politician
7060,334263296610535,Gilles Carrez,politician
7061,179201192186088,David Shearer,politician
7064,463607845104,"Luciana Berger, Labour & Co-operative MP for Liverpool Wavertree",politician
7065,155201831260401,Pedro Uczai,politician
7076,150698155004187,Louise Pratt,politician
7081,556445944402223,Navin Dissanayake,politician
7084,194705457238325,Marc Henrichmann,politician
7086,1490457217880377,John Pesutto MP Member for Hawthorn,politician
7089,125980744110410,Marta,politician
7090,188474554625330,Anne Minh Thu Quach,politician
7091,319398621464329,Birgit Sippel,politician
7093,183940131655054,María Eugenia Vidal,politician
7099,46150078821,Glenn Hegar,politician
7103,106350006642,Winfried Hermann,politician
7106,478751888986491,Gareth Ward,politician
7107,482933998440829,Lena Arnoldt - Ihre Landtagsabgeordnete,politician
7111,435851583129781,Dennis Rohde,politician
7114,549796328395150,Beatrix von Storch,politician
7115,242587982844306,Angela McArdle,politician
7116,487300758065559,Christophe Lacroix,politician
7118,140845199297946,Sudhir Mungantiwar,politician
7120,38729503137,Roderic O'Gorman,politician
7125,146689446314,Robert Arrigo,politician
7129,133715173331387,Armando Siri,politician
7131,8893256126,Siv Jensen,politician
7133,1544143392559562,Klaus Kaiser,politician
7141,193123080790778,Stefano Fassina,politician
7146,154822001250798,Willie Rennie,politician
7147,692941134057968,Dushyant Chautala,politician
7149,257633467585013,Keiko Ota,politician
7150,21997441531,Ivan Scalfarotto,politician
7152,253121881542058,Edgar Olvera Higuera,politician
7156,579280942092820,Preben Bang Henriksen,politician
7157,151573914931735,William Hague,politician
7159,415249991881245,Tomasz Poręba - Poseł do Parlamentu Europejskiego,politician
7175,257253627744849,Helen Mc Entee,politician
7179,197975400272476,Facundo López Intendente,politician
7183,593861374005863,André Gadelha,politician
7201,537917336408741,Stan Sakamoto,politician
7204,539955782767272,Harangozó Gábor,politician
7212,207989436076755,Glenn Butcher - Member for Gladstone,politician
7222,886463838049032,Anette Kramme,politician
7234,921263214580525,Oscar Cantú García,politician
7239,267297590272820,Jakob Ellemann-Jensen,politician
7249,134100800000847,André Chassaigne,politician
7254,508129169199965,Ken Macintosh MSP,politician
7257,124269994267490,Virbhadra Singh,politician
7266,34987266938,Raffaele Fitto,politician
7267,233045260129148,Evžen Tošenovský,politician
7268,1607118839567229,Ed Vaizey,politician
7270,1471892976391043,Boris Rhein,politician
7271,1848713238696837,Alexandra Hiersemann MdL,politician
7280,226723681096612,Dimitris Tzanakopoulos - Δημήτρης Τζανακόπουλος,politician
7283,105597260718,Lucho Garzon,politician
7284,628145183937458,Vicentinho Junior,politician
7290,1375884822664126,Valdir Raupp,politician
7305,51052893175,Kevin McCarthy,politician
7308,90148244993,Patricia Bullrich,politician
7311,363184810447890,Jarrod Bleijie MP,politician
7313,291625570948122,"Albert Füracker, MdL",politician
7321,140342269465643,Paola Pinna,politician
7326,123884330964019,Congressman André Carson,politician
7329,475382142489660,Dennis Kwok 郭榮鏗,politician
7330,147749565387837,Simon Heilig-Hofbauer,politician
7332,424808937641023,Veneziano Vital,politician
7343,368066446644310,Rainer Hable,politician
7345,357868655707,Marit Paulsen,politician
7346,173497759348922,Gernot Gruber MdL,politician
7353,124558988400,Andrew Cuomo,politician
7356,1582886865294457,Doug Eyolfson,politician
7357,499836743410538,Katja Mast,politician
7358,228132537208218,Tammy Duckworth,politician
7359,700046770132095,Rüdiger Weiß,politician
7366,152467668423833,Hugh D. Shine,politician
7369,286648849567,Deputado Estadual Rogério Correia,politician
7374,176877795693765,Peter Tinley AM,politician
7375,368933556540616,楊實秋,politician
7382,388070251389421,Hiram Torres,politician
7389,327776243963114,Astrid Wallmann,politician
7393,294008710714613,Marcus Pestana,politician
7397,470196013021397,Eduardo Tuma,politician
7400,142316415896803,Simon Kollerup,politician
7401,1636110843270411,Lewis Macdonald,politician
7409,219143001447426,Eugenie Sage MP,politician
7415,138492335404,Scott Walker,politician
7417,448080838546739,Roberto Robaina,politician
7418,39198872885,Tarek Al-Wazir,politician
7420,116913598321982,Councilman Jim Wood,politician
7422,289250984613187,Michael Keenan,politician
7429,187156704679269,Brian Calley,politician
7430,130647510442897,Rodrigo Delmasso,politician
7439,274527822566791,Ciro Nogueira,politician
7443,363813773727121,Detlef Wimmer,politician
7444,204552169608595,Liliana Palihovici,politician
7445,1678839725774233,Petra Bohuslav,politician
7448,422613591086505,Rainer Thiel,politician
7454,192953374168500,Bruno Retailleau,politician
7458,425812057556868,Julie Dabrusin,politician
7459,897868990272958,René Arseneault,politician
7461,1027805840692678,Dr. Roy Kühne,politician
7473,557841367586285,Marsha Thomson,politician
7477,1492151694349820,Dave MacKenzie,politician
7481,152299864806918,Bartosz Arłukowicz,politician
7485,511497365600515,Markéta Pekarová Adamová,politician
7488,632343536883223,Mariana Carvalho,politician
7493,630616020375073,"Mark Strahl, MP",politician
7494,395199440836135,"Detlef Müller, MdB",politician
7497,479504198751798,Paul Scully MP,politician
7503,588086784652088,Jodi McKay MP - Member for Strathfield,politician
7511,400957796603490,Acir Gurgacz,politician
7522,215381318588032,Jovair Arantes,politician
7529,15963743170,Luc Chatel,politician
7538,309867232515766,Mette Abildgaard,politician
7539,346150248732344,Rosa Romero Sánchez,politician
7541,14997280459,Daniel Rugholm,politician
7542,120767057956472,Erwin Rüddel,politician
